sgRNA,Rank,Region,Entropy
sgRNA_132,rank04,SL3,0.3608247422680412
sgRNA_132,rank04,TL,2.166122448979592
sgRNA_132,rank04,spacer,2.067480680061824
sgRNA_132,rank05,SL1,1.8760089686098653
sgRNA_132,rank05,SL2,0.999637305699482
sgRNA_132,rank05,SL3,0.3608247422680412
sgRNA_132,rank05,TL,2.166122448979592
sgRNA_132,rank05,spacer,2.067480680061824
sgRNA_132,rank06,SL1,1.8760089686098653
sgRNA_132,rank06,SL2,0.999637305699482
sgRNA_132,rank06,SL3,0.3608247422680412
sgRNA_132,rank06,TL,2.166122448979592
sgRNA_132,rank06,spacer,2.067480680061824
sgRNA_132,rank07,SL1,1.8760089686098653
sgRNA_132,rank07,SL2,0.999637305699482
sgRNA_132,rank07,SL3,0.3608247422680412
sgRNA_132,rank07,TL,2.166122448979592
sgRNA_132,rank07,spacer,2.067480680061824
sgRNA_132,rank08,SL1,1.8760089686098653
sgRNA_132,rank08,SL2,0.999637305699482
sgRNA_132,rank08,SL3,0.3608247422680412
sgRNA_132,rank08,TL,2.166122448979592
sgRNA_132,rank08,spacer,2.067480680061824
sgRNA_132,rank09,SL1,1.8760089686098653
sgRNA_132,rank09,SL2,0.999637305699482
sgRNA_132,rank09,SL3,0.3608247422680412
sgRNA_132,rank09,TL,2.166122448979592
sgRNA_132,rank09,spacer,2.067480680061824
sgRNA_132,rank10,SL1,1.8760089686098653
sgRNA_132,rank10,SL2,0.999637305699482
sgRNA_132,rank10,SL3,0.3608247422680412
sgRNA_132,rank10,TL,2.166122448979592
sgRNA_132,rank10,spacer,2.067480680061824
sgRNA_132,rank11,SL1,1.8760089686098653
sgRNA_132,rank11,SL2,0.999637305699482
sgRNA_132,rank11,SL3,0.3608247422680412
sgRNA_132,rank11,TL,2.166122448979592
sgRNA_132,rank11,spacer,2.067480680061824
sgRNA_132,rank12,SL1,1.8760089686098653
sgRNA_132,rank12,SL2,0.999637305699482
sgRNA_132,rank12,SL3,0.3608247422680412
sgRNA_132,rank12,TL,2.166122448979592
sgRNA_132,rank12,spacer,2.067480680061824
sgRNA_132,rank13,SL1,1.8760089686098653
sgRNA_132,rank13,SL2,0.999637305699482
sgRNA_132,rank13,SL3,0.3608247422680412
sgRNA_132,rank13,TL,2.166122448979592
sgRNA_132,rank13,spacer,2.067480680061824
sgRNA_133,rank01,SL1,2.221614349775785
sgRNA_133,rank01,SL2,1.6686528497409328
sgRNA_133,rank01,SL3,0.687319587628866
sgRNA_133,rank01,TL,2.1235204081632655
sgRNA_133,rank01,spacer,2.498208
sgRNA_133,rank02,SL1,2.221614349775785
sgRNA_133,rank02,SL2,1.6686528497409328
sgRNA_133,rank02,SL3,0.687319587628866
sgRNA_133,rank02,TL,2.1235204081632655
sgRNA_133,rank02,spacer,2.498208
sgRNA_133,rank03,SL1,2.221614349775785
sgRNA_133,rank03,SL2,1.6686528497409328
sgRNA_133,rank03,SL3,0.687319587628866
sgRNA_133,rank03,TL,2.1235204081632655
sgRNA_133,rank03,spacer,2.498208
sgRNA_133,rank04,SL1,2.221614349775785
sgRNA_133,rank04,SL2,1.6686528497409328
sgRNA_133,rank04,SL3,0.687319587628866
sgRNA_133,rank04,TL,2.1235204081632655
sgRNA_133,rank04,spacer,2.498208
sgRNA_133,rank05,SL1,2.221614349775785
sgRNA_133,rank05,SL2,1.6686528497409328
sgRNA_133,rank05,SL3,0.687319587628866
sgRNA_133,rank05,TL,2.1235204081632655
sgRNA_133,rank05,spacer,2.498208
sgRNA_133,rank06,SL1,2.221614349775785
sgRNA_133,rank06,SL2,1.6686528497409328
sgRNA_133,rank06,SL3,0.687319587628866
sgRNA_133,rank06,TL,2.1235204081632655
sgRNA_133,rank06,spacer,2.498208
sgRNA_133,rank07,SL1,2.221614349775785
sgRNA_133,rank07,SL2,1.6686528497409328
sgRNA_133,rank07,SL3,0.687319587628866
sgRNA_133,rank07,TL,2.1235204081632655
sgRNA_133,rank07,spacer,2.498208
sgRNA_133,rank08,SL1,2.221614349775785
sgRNA_133,rank08,SL2,1.6686528497409328
sgRNA_133,rank08,SL3,0.687319587628866
sgRNA_133,rank08,TL,2.1235204081632655
sgRNA_133,rank08,spacer,2.498208
sgRNA_133,rank09,SL1,2.221614349775785
sgRNA_133,rank09,SL2,1.6686528497409328
sgRNA_133,rank09,SL3,0.687319587628866
sgRNA_133,rank09,TL,2.1235204081632655
sgRNA_133,rank09,spacer,2.498208
sgRNA_133,rank10,SL1,2.221614349775785
sgRNA_133,rank10,SL2,1.6686528497409328
sgRNA_133,rank10,SL3,0.687319587628866
sgRNA_133,rank10,TL,2.1235204081632655
sgRNA_133,rank10,spacer,2.498208
sgRNA_133,rank11,SL1,2.221614349775785
sgRNA_133,rank11,SL2,1.6686528497409328
sgRNA_133,rank11,SL3,0.687319587628866
sgRNA_133,rank11,TL,2.1235204081632655
sgRNA_133,rank11,spacer,2.498208
sgRNA_133,rank12,SL1,2.221614349775785
sgRNA_133,rank12,SL2,1.6686528497409328
sgRNA_133,rank12,SL3,0.687319587628866
sgRNA_133,rank12,TL,2.1235204081632655
sgRNA_133,rank12,spacer,2.498208
sgRNA_134,rank01,SL1,1.3128699551569505
sgRNA_134,rank01,SL2,1.3282901554404145
sgRNA_134,rank01,SL3,0.8328865979381443
sgRNA_134,rank01,TL,1.3568367346938774
sgRNA_134,rank01,spacer,0.903734375
sgRNA_134,rank02,SL1,1.3128699551569505
sgRNA_134,rank02,SL2,1.3282901554404145
sgRNA_134,rank02,SL3,0.8328865979381443
sgRNA_134,rank02,TL,1.3568367346938774
sgRNA_134,rank02,spacer,0.903734375
sgRNA_134,rank03,SL1,1.3128699551569505
sgRNA_134,rank03,SL2,1.3282901554404145
sgRNA_134,rank03,SL3,0.8328865979381443
sgRNA_134,rank03,TL,1.3568367346938774
sgRNA_134,rank03,spacer,0.903734375
sgRNA_134,rank04,SL1,1.3128699551569505
sgRNA_134,rank04,SL2,1.3282901554404145
sgRNA_134,rank04,SL3,0.8328865979381443
sgRNA_134,rank04,TL,1.3568367346938774
sgRNA_134,rank04,spacer,0.903734375
sgRNA_134,rank05,SL1,1.3128699551569505
sgRNA_134,rank05,SL2,1.3282901554404145
sgRNA_134,rank05,SL3,0.8328865979381443
sgRNA_134,rank05,TL,1.3568367346938774
sgRNA_134,rank05,spacer,0.903734375
sgRNA_134,rank06,SL1,1.3128699551569505
sgRNA_134,rank06,SL2,1.3282901554404145
sgRNA_134,rank06,SL3,0.8328865979381443
sgRNA_134,rank06,TL,1.3568367346938774
sgRNA_134,rank06,spacer,0.903734375
sgRNA_134,rank07,SL1,1.3128699551569505
sgRNA_134,rank07,SL2,1.3282901554404145
sgRNA_134,rank07,SL3,0.8328865979381443
sgRNA_134,rank07,TL,1.3568367346938774
sgRNA_134,rank07,spacer,0.903734375
sgRNA_134,rank08,SL1,1.3128699551569505
sgRNA_134,rank08,SL2,1.3282901554404145
sgRNA_134,rank08,SL3,0.8328865979381443
sgRNA_134,rank08,TL,1.3568367346938774
sgRNA_134,rank08,spacer,0.903734375
sgRNA_134,rank09,SL1,1.3128699551569505
sgRNA_134,rank09,SL2,1.3282901554404145
sgRNA_134,rank09,SL3,0.8328865979381443
sgRNA_134,rank09,TL,1.3568367346938774
sgRNA_134,rank09,spacer,0.903734375
sgRNA_134,rank10,SL1,1.3128699551569505
sgRNA_134,rank10,SL2,1.3282901554404145
sgRNA_134,rank10,SL3,0.8328865979381443
sgRNA_134,rank10,TL,1.3568367346938774
sgRNA_134,rank10,spacer,0.903734375
sgRNA_135,rank01,SL1,1.8213452914798207
sgRNA_135,rank01,SL2,2.026321243523316
sgRNA_135,rank01,SL3,0.4628865979381443
sgRNA_135,rank01,TL,0.6264795918367346
sgRNA_135,rank01,spacer,2.1884529505582138
sgRNA_135,rank02,SL1,1.8213452914798207
sgRNA_135,rank02,SL2,2.026321243523316
sgRNA_135,rank02,SL3,0.4628865979381443
sgRNA_135,rank02,TL,0.6264795918367346
sgRNA_135,rank02,spacer,2.1884529505582138
sgRNA_135,rank03,SL1,1.8213452914798207
sgRNA_135,rank03,SL2,2.026321243523316
sgRNA_135,rank03,SL3,0.4628865979381443
sgRNA_135,rank03,TL,0.6264795918367346
sgRNA_135,rank03,spacer,2.1884529505582138
sgRNA_135,rank04,SL1,1.8213452914798207
sgRNA_135,rank04,SL2,2.026321243523316
sgRNA_135,rank04,SL3,0.4628865979381443
sgRNA_135,rank04,TL,0.6264795918367346
sgRNA_135,rank04,spacer,2.1884529505582138
sgRNA_135,rank05,SL1,1.8213452914798207
sgRNA_135,rank05,SL2,2.026321243523316
sgRNA_135,rank05,SL3,0.4628865979381443
sgRNA_135,rank05,TL,0.6264795918367346
sgRNA_135,rank05,spacer,2.1884529505582138
sgRNA_135,rank06,SL1,1.8213452914798207
sgRNA_135,rank06,SL2,2.026321243523316
sgRNA_135,rank06,SL3,0.4628865979381443
sgRNA_135,rank06,TL,0.6264795918367346
sgRNA_135,rank06,spacer,2.1884529505582138
sgRNA_135,rank07,SL1,1.8213452914798207
sgRNA_135,rank07,SL2,2.026321243523316
sgRNA_135,rank07,SL3,0.4628865979381443
sgRNA_135,rank07,TL,0.6264795918367346
sgRNA_135,rank07,spacer,2.1884529505582138
sgRNA_135,rank08,SL1,1.8213452914798207
sgRNA_135,rank08,SL2,2.026321243523316
sgRNA_135,rank08,SL3,0.4628865979381443
sgRNA_135,rank08,TL,0.6264795918367346
sgRNA_135,rank08,spacer,2.1884529505582138
sgRNA_135,rank09,SL1,1.8213452914798207
sgRNA_135,rank09,SL2,2.026321243523316
sgRNA_135,rank09,SL3,0.4628865979381443
sgRNA_135,rank09,TL,0.6264795918367346
sgRNA_135,rank09,spacer,2.1884529505582138
sgRNA_135,rank10,SL1,1.8213452914798207
sgRNA_135,rank10,SL2,2.026321243523316
sgRNA_135,rank10,SL3,0.4628865979381443
sgRNA_135,rank10,TL,0.6264795918367346
sgRNA_135,rank10,spacer,2.1884529505582138
sgRNA_135,rank11,SL1,1.8213452914798207
sgRNA_135,rank11,SL2,2.026321243523316
sgRNA_135,rank11,SL3,0.4628865979381443
sgRNA_135,rank11,TL,0.6264795918367346
sgRNA_135,rank11,spacer,2.1884529505582138
sgRNA_135,rank12,SL1,1.8213452914798207
sgRNA_135,rank12,SL2,2.026321243523316
sgRNA_135,rank12,SL3,0.4628865979381443
sgRNA_135,rank12,TL,0.6264795918367346
sgRNA_135,rank12,spacer,2.1884529505582138
sgRNA_135,rank13,SL1,1.8213452914798207
sgRNA_135,rank13,SL2,2.026321243523316
sgRNA_135,rank13,SL3,0.4628865979381443
sgRNA_135,rank13,TL,0.6264795918367346
sgRNA_135,rank13,spacer,2.1884529505582138
sgRNA_136,rank01,SL1,1.4486995515695067
sgRNA_136,rank01,SL2,1.8683937823834198
sgRNA_136,rank01,SL3,-0.35051546391752575
sgRNA_136,rank01,TL,1.1632142857142858
sgRNA_136,rank01,spacer,1.5429513343799057
sgRNA_136,rank02,SL1,1.4486995515695067
sgRNA_136,rank02,SL2,1.8683937823834198
sgRNA_136,rank02,SL3,-0.35051546391752575
sgRNA_136,rank02,TL,1.1632142857142858
sgRNA_136,rank02,spacer,1.5429513343799057
sgRNA_136,rank03,SL1,1.4486995515695067
sgRNA_136,rank03,SL2,1.8683937823834198
sgRNA_136,rank03,SL3,-0.35051546391752575
sgRNA_136,rank03,TL,1.1632142857142858
sgRNA_136,rank03,spacer,1.5429513343799057
sgRNA_136,rank04,SL1,1.4486995515695067
sgRNA_136,rank04,SL2,1.8683937823834198
sgRNA_136,rank04,SL3,-0.35051546391752575
sgRNA_136,rank04,TL,1.1632142857142858
sgRNA_136,rank04,spacer,1.5429513343799057
sgRNA_136,rank05,SL1,1.4486995515695067
sgRNA_136,rank05,SL2,1.8683937823834198
sgRNA_136,rank05,SL3,-0.35051546391752575
sgRNA_136,rank05,TL,1.1632142857142858
sgRNA_136,rank05,spacer,1.5429513343799057
sgRNA_136,rank06,SL1,1.4486995515695067
sgRNA_136,rank06,SL2,1.8683937823834198
sgRNA_136,rank06,SL3,-0.35051546391752575
sgRNA_136,rank06,TL,1.1632142857142858
sgRNA_136,rank06,spacer,1.5429513343799057
sgRNA_136,rank07,SL1,1.4486995515695067
sgRNA_136,rank07,SL2,1.8683937823834198
sgRNA_136,rank07,SL3,-0.35051546391752575
sgRNA_136,rank07,TL,1.1632142857142858
sgRNA_136,rank07,spacer,1.5429513343799057
sgRNA_136,rank08,SL1,1.4486995515695067
sgRNA_136,rank08,SL2,1.8683937823834198
sgRNA_136,rank08,SL3,-0.35051546391752575
sgRNA_136,rank08,TL,1.1632142857142858
sgRNA_136,rank08,spacer,1.5429513343799057
sgRNA_136,rank09,SL1,1.4486995515695067
sgRNA_136,rank09,SL2,1.8683937823834198
sgRNA_136,rank09,SL3,-0.35051546391752575
sgRNA_136,rank09,TL,1.1632142857142858
sgRNA_136,rank09,spacer,1.5429513343799057
sgRNA_137,rank01,SL1,0.8075336322869956
sgRNA_137,rank01,SL2,1.000725388601036
sgRNA_137,rank01,SL3,-0.35051546391752575
sgRNA_137,rank01,TL,1.4856632653061224
sgRNA_137,rank01,spacer,1.930903426791277
sgRNA_137,rank02,SL1,0.8075336322869956
sgRNA_137,rank02,SL2,1.000725388601036
sgRNA_137,rank02,SL3,-0.35051546391752575
sgRNA_137,rank02,TL,1.4856632653061224
sgRNA_137,rank02,spacer,1.930903426791277
sgRNA_137,rank03,SL1,0.8075336322869956
sgRNA_137,rank03,SL2,1.000725388601036
sgRNA_137,rank03,SL3,-0.35051546391752575
sgRNA_137,rank03,TL,1.4856632653061224
sgRNA_137,rank03,spacer,1.930903426791277
sgRNA_137,rank04,SL1,0.8075336322869956
sgRNA_137,rank04,SL2,1.000725388601036
sgRNA_137,rank04,SL3,-0.35051546391752575
sgRNA_137,rank04,TL,1.4856632653061224
sgRNA_137,rank04,spacer,1.930903426791277
sgRNA_137,rank05,SL1,0.8075336322869956
sgRNA_137,rank05,SL2,1.000725388601036
sgRNA_137,rank05,SL3,-0.35051546391752575
sgRNA_137,rank05,TL,1.4856632653061224
sgRNA_137,rank05,spacer,1.930903426791277
sgRNA_137,rank06,SL1,0.8075336322869956
sgRNA_137,rank06,SL2,1.000725388601036
sgRNA_137,rank06,SL3,-0.35051546391752575
sgRNA_137,rank06,TL,1.4856632653061224
sgRNA_137,rank06,spacer,1.930903426791277
sgRNA_137,rank07,SL1,0.8075336322869956
sgRNA_137,rank07,SL2,1.000725388601036
sgRNA_137,rank07,SL3,-0.35051546391752575
sgRNA_137,rank07,TL,1.4856632653061224
sgRNA_137,rank07,spacer,1.930903426791277
sgRNA_137,rank08,SL1,0.8075336322869956
sgRNA_137,rank08,SL2,1.000725388601036
sgRNA_137,rank08,SL3,-0.35051546391752575
sgRNA_137,rank08,TL,1.4856632653061224
sgRNA_137,rank08,spacer,1.930903426791277
sgRNA_137,rank09,SL1,0.8075336322869956
sgRNA_137,rank09,SL2,1.000725388601036
sgRNA_137,rank09,SL3,-0.35051546391752575
sgRNA_137,rank09,TL,1.4856632653061224
sgRNA_137,rank09,spacer,1.930903426791277
sgRNA_138,rank01,SL1,1.7721076233183857
sgRNA_138,rank01,SL2,1.1153886010362695
sgRNA_138,rank01,SL3,-0.35051546391752575
sgRNA_138,rank01,TL,0.8257653061224489
sgRNA_138,rank01,spacer,1.465062695924765
sgRNA_138,rank02,SL1,1.7721076233183857
sgRNA_138,rank02,SL2,1.1153886010362695
sgRNA_138,rank02,SL3,-0.35051546391752575
sgRNA_138,rank02,TL,0.8257653061224489
sgRNA_138,rank02,spacer,1.465062695924765
sgRNA_138,rank03,SL1,1.7721076233183857
sgRNA_138,rank03,SL2,1.1153886010362695
sgRNA_138,rank03,SL3,-0.35051546391752575
sgRNA_138,rank03,TL,0.8257653061224489
sgRNA_138,rank03,spacer,1.465062695924765
sgRNA_138,rank04,SL1,1.7721076233183857
sgRNA_138,rank04,SL2,1.1153886010362695
sgRNA_138,rank04,SL3,-0.35051546391752575
sgRNA_138,rank04,TL,0.8257653061224489
sgRNA_138,rank04,spacer,1.465062695924765
sgRNA_138,rank05,SL1,1.7721076233183857
sgRNA_138,rank05,SL2,1.1153886010362695
sgRNA_138,rank05,SL3,-0.35051546391752575
sgRNA_138,rank05,TL,0.8257653061224489
sgRNA_138,rank05,spacer,1.465062695924765
sgRNA_138,rank06,SL1,1.7721076233183857
sgRNA_138,rank06,SL2,1.1153886010362695
sgRNA_138,rank06,SL3,-0.35051546391752575
sgRNA_138,rank06,TL,0.8257653061224489
sgRNA_138,rank06,spacer,1.465062695924765
sgRNA_138,rank07,SL1,1.7721076233183857
sgRNA_138,rank07,SL2,1.1153886010362695
sgRNA_138,rank07,SL3,-0.35051546391752575
sgRNA_138,rank07,TL,0.8257653061224489
sgRNA_138,rank07,spacer,1.465062695924765
sgRNA_138,rank08,SL1,1.7721076233183857
sgRNA_138,rank08,SL2,1.1153886010362695
sgRNA_138,rank08,SL3,-0.35051546391752575
sgRNA_138,rank08,TL,0.8257653061224489
sgRNA_138,rank08,spacer,1.465062695924765
sgRNA_139,rank01,SL1,1.2493721973094172
sgRNA_139,rank01,SL2,1.295544041450777
sgRNA_139,rank01,SL3,0.38783505154639175
sgRNA_139,rank01,TL,1.4844897959183672
sgRNA_139,rank01,spacer,0.7319230769230769
sgRNA_139,rank02,SL1,1.2493721973094172
sgRNA_139,rank02,SL2,1.295544041450777
sgRNA_139,rank02,SL3,0.38783505154639175
sgRNA_139,rank02,TL,1.4844897959183672
sgRNA_139,rank02,spacer,0.7319230769230769
sgRNA_139,rank03,SL1,1.2493721973094172
sgRNA_139,rank03,SL2,1.295544041450777
sgRNA_139,rank03,SL3,0.38783505154639175
sgRNA_139,rank03,TL,1.4844897959183672
sgRNA_139,rank03,spacer,0.7319230769230769
sgRNA_139,rank04,SL1,1.2493721973094172
sgRNA_139,rank04,SL2,1.295544041450777
sgRNA_139,rank04,SL3,0.38783505154639175
sgRNA_139,rank04,TL,1.4844897959183672
sgRNA_139,rank04,spacer,0.7319230769230769
sgRNA_139,rank05,SL1,1.2493721973094172
sgRNA_139,rank05,SL2,1.295544041450777
sgRNA_139,rank05,SL3,0.38783505154639175
sgRNA_139,rank05,TL,1.4844897959183672
sgRNA_139,rank05,spacer,0.7319230769230769
sgRNA_139,rank06,SL1,1.2493721973094172
sgRNA_139,rank06,SL2,1.295544041450777
sgRNA_139,rank06,SL3,0.38783505154639175
sgRNA_139,rank06,TL,1.4844897959183672
sgRNA_139,rank06,spacer,0.7319230769230769
sgRNA_139,rank07,SL1,1.2493721973094172
sgRNA_139,rank07,SL2,1.295544041450777
sgRNA_139,rank07,SL3,0.38783505154639175
sgRNA_139,rank07,TL,1.4844897959183672
sgRNA_139,rank07,spacer,0.7319230769230769
sgRNA_139,rank08,SL1,1.2493721973094172
sgRNA_139,rank08,SL2,1.295544041450777
sgRNA_139,rank08,SL3,0.38783505154639175
sgRNA_139,rank08,TL,1.4844897959183672
sgRNA_139,rank08,spacer,0.7319230769230769
sgRNA_139,rank09,SL1,1.2493721973094172
sgRNA_139,rank09,SL2,1.295544041450777
sgRNA_139,rank09,SL3,0.38783505154639175
sgRNA_139,rank09,TL,1.4844897959183672
sgRNA_139,rank09,spacer,0.7319230769230769
sgRNA_14,rank01,SL1,1.578878923766816
sgRNA_14,rank01,SL2,1.4296891191709844
sgRNA_14,rank01,SL3,1.1413402061855669
sgRNA_14,rank01,TL,1.0593367346938776
sgRNA_14,rank01,spacer,0.9365203761755486
sgRNA_14,rank02,SL1,1.578878923766816
sgRNA_14,rank02,SL2,1.4296891191709844
sgRNA_14,rank02,SL3,1.1413402061855669
sgRNA_14,rank02,TL,1.0593367346938776
sgRNA_14,rank02,spacer,0.9365203761755486
sgRNA_14,rank03,SL1,1.578878923766816
sgRNA_14,rank03,SL2,1.4296891191709844
sgRNA_14,rank03,SL3,1.1413402061855669
sgRNA_14,rank03,TL,1.0593367346938776
sgRNA_14,rank03,spacer,0.9365203761755486
sgRNA_14,rank04,SL1,1.578878923766816
sgRNA_14,rank04,SL2,1.4296891191709844
sgRNA_14,rank04,SL3,1.1413402061855669
sgRNA_14,rank04,TL,1.0593367346938776
sgRNA_14,rank04,spacer,0.9365203761755486
sgRNA_14,rank05,SL1,1.578878923766816
sgRNA_14,rank05,SL2,1.4296891191709844
sgRNA_14,rank05,SL3,1.1413402061855669
sgRNA_14,rank05,TL,1.0593367346938776
sgRNA_14,rank05,spacer,0.9365203761755486
sgRNA_14,rank06,SL1,1.578878923766816
sgRNA_14,rank06,SL2,1.4296891191709844
sgRNA_14,rank06,SL3,1.1413402061855669
sgRNA_14,rank06,TL,1.0593367346938776
sgRNA_14,rank06,spacer,0.9365203761755486
sgRNA_14,rank07,SL1,1.578878923766816
sgRNA_14,rank07,SL2,1.4296891191709844
sgRNA_14,rank07,SL3,1.1413402061855669
sgRNA_14,rank07,TL,1.0593367346938776
sgRNA_14,rank07,spacer,0.9365203761755486
sgRNA_14,rank08,SL1,1.578878923766816
sgRNA_14,rank08,SL2,1.4296891191709844
sgRNA_14,rank08,SL3,1.1413402061855669
sgRNA_14,rank08,TL,1.0593367346938776
sgRNA_14,rank08,spacer,0.9365203761755486
sgRNA_14,rank09,SL1,1.578878923766816
sgRNA_14,rank09,SL2,1.4296891191709844
sgRNA_14,rank09,SL3,1.1413402061855669
sgRNA_14,rank09,TL,1.0593367346938776
sgRNA_14,rank09,spacer,0.9365203761755486
sgRNA_14,rank10,SL1,1.578878923766816
sgRNA_14,rank10,SL2,1.4296891191709844
sgRNA_14,rank10,SL3,1.1413402061855669
sgRNA_14,rank10,TL,1.0593367346938776
sgRNA_14,rank10,spacer,0.9365203761755486
sgRNA_14,rank11,SL1,1.578878923766816
sgRNA_14,rank11,SL2,1.4296891191709844
sgRNA_14,rank11,SL3,1.1413402061855669
sgRNA_14,rank11,TL,1.0593367346938776
sgRNA_14,rank11,spacer,0.9365203761755486
sgRNA_140,rank01,SL1,2.6245291479820625
sgRNA_140,rank01,SL2,1.8978238341968912
sgRNA_140,rank01,SL3,0.25855670103092787
sgRNA_140,rank01,TL,2.2233673469387756
sgRNA_140,rank01,spacer,1.959409937888199
sgRNA_140,rank02,SL1,2.6245291479820625
sgRNA_140,rank02,SL2,1.8978238341968912
sgRNA_140,rank02,SL3,0.25855670103092787
sgRNA_140,rank02,TL,2.2233673469387756
sgRNA_140,rank02,spacer,1.959409937888199
sgRNA_140,rank03,SL1,2.6245291479820625
sgRNA_140,rank03,SL2,1.8978238341968912
sgRNA_140,rank03,SL3,0.25855670103092787
sgRNA_140,rank03,TL,2.2233673469387756
sgRNA_140,rank03,spacer,1.959409937888199
sgRNA_140,rank04,SL1,2.6245291479820625
sgRNA_140,rank04,SL2,1.8978238341968912
sgRNA_140,rank04,SL3,0.25855670103092787
sgRNA_140,rank04,TL,2.2233673469387756
sgRNA_140,rank04,spacer,1.959409937888199
sgRNA_140,rank05,SL1,2.6245291479820625
sgRNA_140,rank05,SL2,1.8978238341968912
sgRNA_140,rank05,SL3,0.25855670103092787
sgRNA_140,rank05,TL,2.2233673469387756
sgRNA_140,rank05,spacer,1.959409937888199
sgRNA_140,rank06,SL1,2.6245291479820625
sgRNA_140,rank06,SL2,1.8978238341968912
sgRNA_140,rank06,SL3,0.25855670103092787
sgRNA_140,rank06,TL,2.2233673469387756
sgRNA_140,rank06,spacer,1.959409937888199
sgRNA_140,rank07,SL1,2.6245291479820625
sgRNA_140,rank07,SL2,1.8978238341968912
sgRNA_140,rank07,SL3,0.25855670103092787
sgRNA_140,rank07,TL,2.2233673469387756
sgRNA_140,rank07,spacer,1.959409937888199
sgRNA_140,rank08,SL1,2.6245291479820625
sgRNA_140,rank08,SL2,1.8978238341968912
sgRNA_140,rank08,SL3,0.25855670103092787
sgRNA_140,rank08,TL,2.2233673469387756
sgRNA_140,rank08,spacer,1.959409937888199
sgRNA_140,rank09,SL1,2.6245291479820625
sgRNA_140,rank09,SL2,1.8978238341968912
sgRNA_140,rank09,SL3,0.25855670103092787
sgRNA_140,rank09,TL,2.2233673469387756
sgRNA_140,rank09,spacer,1.959409937888199
sgRNA_140,rank10,SL1,2.6245291479820625
sgRNA_140,rank10,SL2,1.8978238341968912
sgRNA_140,rank10,SL3,0.25855670103092787
sgRNA_140,rank10,TL,2.2233673469387756
sgRNA_140,rank10,spacer,1.959409937888199
sgRNA_140,rank11,SL1,2.6245291479820625
sgRNA_140,rank11,SL2,1.8978238341968912
sgRNA_140,rank11,SL3,0.25855670103092787
sgRNA_140,rank11,TL,2.2233673469387756
sgRNA_140,rank11,spacer,1.959409937888199
sgRNA_140,rank12,SL1,2.6245291479820625
sgRNA_140,rank12,SL2,1.8978238341968912
sgRNA_140,rank12,SL3,0.25855670103092787
sgRNA_140,rank12,TL,2.2233673469387756
sgRNA_140,rank12,spacer,1.959409937888199
sgRNA_141,rank01,SL1,1.8400896860986549
sgRNA_141,rank01,SL2,1.1195336787564767
sgRNA_141,rank01,SL3,0.0
sgRNA_141,rank01,TL,2.565816326530612
sgRNA_141,rank01,spacer,2.2020574162679427
sgRNA_141,rank02,SL1,1.8400896860986549
sgRNA_141,rank02,SL2,1.1195336787564767
sgRNA_141,rank02,SL3,0.0
sgRNA_141,rank02,TL,2.565816326530612
sgRNA_141,rank02,spacer,2.2020574162679427
sgRNA_141,rank03,SL1,1.8400896860986549
sgRNA_141,rank03,SL2,1.1195336787564767
sgRNA_141,rank03,SL3,0.0
sgRNA_141,rank03,TL,2.565816326530612
sgRNA_141,rank03,spacer,2.2020574162679427
sgRNA_141,rank04,SL1,1.8400896860986549
sgRNA_141,rank04,SL2,1.1195336787564767
sgRNA_141,rank04,SL3,0.0
sgRNA_141,rank04,TL,2.565816326530612
sgRNA_141,rank04,spacer,2.2020574162679427
sgRNA_141,rank05,SL1,1.8400896860986549
sgRNA_141,rank05,SL2,1.1195336787564767
sgRNA_141,rank05,SL3,0.0
sgRNA_141,rank05,TL,2.565816326530612
sgRNA_141,rank05,spacer,2.2020574162679427
sgRNA_141,rank06,SL1,1.8400896860986549
sgRNA_141,rank06,SL2,1.1195336787564767
sgRNA_141,rank06,SL3,0.0
sgRNA_141,rank06,TL,2.565816326530612
sgRNA_141,rank06,spacer,2.2020574162679427
sgRNA_141,rank07,SL1,1.8400896860986549
sgRNA_141,rank07,SL2,1.1195336787564767
sgRNA_141,rank07,SL3,0.0
sgRNA_141,rank07,TL,2.565816326530612
sgRNA_141,rank07,spacer,2.2020574162679427
sgRNA_141,rank08,SL1,1.8400896860986549
sgRNA_141,rank08,SL2,1.1195336787564767
sgRNA_141,rank08,SL3,0.0
sgRNA_141,rank08,TL,2.565816326530612
sgRNA_141,rank08,spacer,2.2020574162679427
sgRNA_141,rank09,SL1,1.8400896860986549
sgRNA_141,rank09,SL2,1.1195336787564767
sgRNA_141,rank09,SL3,0.0
sgRNA_141,rank09,TL,2.565816326530612
sgRNA_141,rank09,spacer,2.2020574162679427
sgRNA_141,rank10,SL1,1.8400896860986549
sgRNA_141,rank10,SL2,1.1195336787564767
sgRNA_141,rank10,SL3,0.0
sgRNA_141,rank10,TL,2.565816326530612
sgRNA_141,rank10,spacer,2.2020574162679427
sgRNA_141,rank11,SL1,1.8400896860986549
